CompanyCode,DateMonth,Pages,Devices,Learners
CRC,2018/04/01,8528,1,325
CRC,2018/05/01,10441,1,332
CRC,2018/06/01,12318,1,336
CRC,2018/07/01,7916,1,339
CRC,2018/08/01,16047,1,344
CRC,2018/09/01,10616,1,349
CRC,2018/10/01,10794,1,354
CRC,2018/11/01,11422,1,349
CRC,2018/12/01,6709,1,245
CRC,2019/01/01,17258,1,308
CRC,2019/02/01,9702,1,315
CRC,2019/03/01,12312,1,319
CRC,2019/04/01,9730,1,326
CRC,2019/05/01,10248,1,333
CRC,2019/06/01,11786,1,327
CRC,2019/07/01,9579,1,327
CRC,2019/08/01,12022,1,325
CRC,2019/09/01,9501,1,332
CRC,2019/10/01,9449,1,336
CRC,2019/11/01,9040,1,332
CRC,2019/12/01,3767,1,246
CRC,2020/01/01,7711,1,231
CRC,2020/02/01,5680,1,238
CRC,2020/03/01,6483,1,239
CRC,2020/05/01,1474,1,218
CRC,2020/06/01,3105,1,211
CRC,2020/07/01,7971,1,220
CRC,2020/08/01,6704,1,231
CRC,2020/09/01,5780,1,249
CRC,2020/10/01,9497,1,279
CRC,2020/11/01,6748,1,284
CRC,2020/12/01,5688,1,229
CRC,2021/01/01,9143,1,312
CRC,2021/02/01,7190,1,337
CRC,2021/03/01,6227,1,345
CRP,2017/09/01,22043,3,955
CRP,2017/10/01,55980,3,956
CRP,2017/11/01,70595,3,952
CRP,2017/12/01,14597,3,787
CRP,2018/01/01,39379,3,980
CRP,2018/02/01,36227,4,983
CRP,2018/03/01,48507,5,979
CRP,2018/04/01,55705,5,982
CRP,2018/05/01,142644,6,983
CRP,2018/06/01,103797,6,974
CRP,2018/07/01,67481,6,978
CRP,2018/08/01,115809,6,977
CRP,2018/09/01,94961,6,971
CRP,2018/10/01,118379,6,974
CRP,2018/11/01,139723,6,974
CRP,2018/12/01,25084,6,811
CRP,2019/01/01,140664,6,985
CRP,2019/02/01,118922,6,989
CRP,2019/03/01,57919,6,977
CRP,2019/04/01,128105,6,989
CRP,2019/05/01,199475,6,993
CRP,2019/06/01,64104,6,978
CRP,2019/07/01,115373,6,985
CRP,2019/08/01,90425,6,983
CRP,2019/09/01,59293,6,982
CRP,2019/10/01,91927,6,980
CRP,2019/11/01,101052,6,980
CRP,2019/12/01,21586,6,823
CRP,2020/01/01,97191,6,1003
CRP,2020/02/01,100066,6,1016
CRP,2020/03/01,54592,6,1015
CRP,2020/05/01,6742,5,999
CRP,2020/06/01,31417,6,988
CRP,2020/07/01,51168,6,991
CRP,2020/08/01,69608,6,993
CRP,2020/09/01,42627,6,998
CRP,2020/10/01,112663,6,1000
CRP,2020/11/01,85145,6,995
CRP,2020/12/01,26043,6,844
CRP,2021/01/01,61860,6,916
CRP,2021/02/01,106894,6,954
CRP,2021/03/01,61378,6,960
CRS,2018/01/01,2718,1,158
CRS,2018/02/01,3178,1,164
CRS,2018/03/01,3946,1,163
CRS,2018/04/01,3902,1,170
CRS,2018/05/01,4407,1,169
CRS,2018/06/01,2200,1,168
CRS,2018/07/01,3374,1,176
CRS,2018/08/01,4462,1,178
CRS,2018/09/01,4103,1,176
CRS,2018/10/01,3736,1,177
CRS,2018/11/01,5825,1,177
CRS,2018/12/01,3194,1,157
CRS,2019/01/01,10076,1,289
CRS,2019/02/01,4504,1,289
CRS,2019/03/01,4770,1,285
CRS,2019/04/01,9674,1,290
CRS,2019/05/01,11053,1,289
CRS,2019/06/01,2832,1,286
CRS,2019/07/01,8695,1,300
CRS,2019/08/01,10167,1,302
CRS,2019/09/01,8150,1,302
CRS,2019/10/01,5330,1,306
CRS,2019/11/01,9972,1,298
CRS,2019/12/01,4931,1,258
CRS,2020/01/01,19795,1,434
CRS,2020/02/01,24935,1,446
CRS,2020/03/01,20450,1,445
CRS,2020/05/01,20053,1,443
CRS,2020/06/01,14389,1,443
CRS,2020/07/01,11162,1,444
CRS,2020/08/01,19262,1,446
CRS,2020/09/01,21867,1,453
CRS,2020/10/01,19548,1,459
CRS,2020/11/01,45867,1,456
CRS,2020/12/01,18481,1,398
CRS,2021/01/01,35662,1,506
CRS,2021/02/01,41011,1,554
CRS,2021/03/01,25879,1,572
CSC,2019/02/01,20021,1,148
CSC,2019/03/01,15521,1,150
CSC,2019/04/01,14071,1,160
CSC,2019/05/01,14052,1,164
CSC,2019/06/01,5167,1,162
CSC,2019/07/01,6550,1,167
CSC,2019/08/01,5593,1,169
CSC,2019/09/01,6496,1,170
CSC,2019/10/01,8024,1,172
CSC,2019/11/01,8060,1,172
CSC,2019/12/01,3306,1,158
CSC,2020/01/01,12181,1,345
CSC,2020/02/01,10397,1,372
CSC,2020/03/01,16171,1,372
CSC,2020/04/01,53,1,372
CSC,2020/05/01,12655,1,374
CSC,2020/06/01,14552,1,372
CSC,2020/07/01,15355,1,373
CSC,2020/08/01,7951,1,374
CSC,2020/09/01,8220,1,379
CSC,2020/10/01,17508,1,382
CSC,2020/11/01,9734,1,381
CSC,2020/12/01,6283,1,336
CSC,2021/01/01,31462,1,487
CSC,2021/02/01,16550,1,523
CSC,2021/03/01,16231,1,546
CSD,2017/11/01,6653,1,392
CSD,2017/12/01,5078,1,360
CSD,2018/01/01,8678,1,464
CSD,2018/02/01,9040,1,465
CSD,2018/03/01,6906,1,467
CSD,2018/04/01,4109,1,470
CSD,2018/05/01,7087,1,473
CSD,2018/06/01,10203,1,470
CSD,2018/07/01,5350,1,473
CSD,2018/08/01,8911,1,472
CSD,2018/09/01,6625,1,477
CSD,2018/10/01,7109,1,477
CSD,2018/11/01,10830,1,473
CSD,2018/12/01,4209,1,438
CSD,2019/01/01,9782,1,564
CSD,2019/02/01,9138,1,571
CSD,2019/03/01,5300,1,566
CSD,2019/04/01,6964,1,572
CSD,2019/05/01,11641,1,567
CSD,2019/06/01,6126,1,559
CSD,2019/07/01,7733,1,562
CSD,2019/08/01,9298,1,561
CSD,2019/09/01,7658,1,564
CSD,2019/10/01,10170,1,568
CSD,2019/11/01,10445,1,558
CSD,2019/12/01,3119,1,514
CSD,2020/01/01,11262,1,644
CSD,2020/02/01,7217,1,648
CSD,2020/03/01,6795,1,641
CSD,2020/04/01,390,1,642
CSD,2020/05/01,3220,1,621
CSD,2020/06/01,6931,1,605
CSD,2020/07/01,8091,1,598
CSD,2020/08/01,9276,1,606
CSD,2020/09/01,8773,1,612
CSD,2020/10/01,15868,1,623
CSD,2020/11/01,11917,1,622
CSD,2020/12/01,4250,1,561
CSD,2021/01/01,9856,1,661
CSD,2021/02/01,7795,1,673
CSD,2021/03/01,4282,1,678
CSG,2017/09/01,53776,4,1311
CSG,2017/10/01,156662,4,1317
CSG,2017/11/01,133459,4,1319
CSG,2017/12/01,44189,4,1046
CSG,2018/01/01,148159,4,1247
CSG,2018/02/01,128016,4,1265
CSG,2018/03/01,68512,4,1250
CSG,2018/04/01,127251,4,1255
CSG,2018/05/01,159516,4,1252
CSG,2018/06/01,116461,4,1251
CSG,2018/07/01,106336,4,1259
CSG,2018/08/01,94484,4,1269
CSG,2018/09/01,64044,4,1272
CSG,2018/10/01,114945,4,1276
CSG,2018/11/01,118090,3,1276
CSG,2018/12/01,79028,3,1068
CSG,2019/01/01,119257,3,1295
CSG,2019/02/01,15327,4,1314
CSG,2019/03/01,11339,3,1312
CSG,2019/04/01,17581,4,1316
CSG,2019/05/01,25612,3,1311
CSG,2019/06/01,13565,3,1295
CSG,2019/07/01,21064,3,1307
CSG,2019/08/01,19868,3,1311
CSG,2019/09/01,15861,3,1313
CSG,2019/10/01,25971,3,1318
CSG,2019/11/01,29132,3,1316
CSG,2019/12/01,9597,3,1014
CSG,2020/01/01,25939,3,1194
CSG,2020/02/01,17771,3,1201
CSG,2020/03/01,22447,3,1195
CSG,2020/05/01,7649,3,1169
CSG,2020/06/01,15773,3,1137
CSG,2020/07/01,24888,4,1133
CSG,2020/08/01,19865,4,1138
CSG,2020/09/01,26364,4,1143
CSG,2020/10/01,47371,5,1161
CSG,2020/11/01,65110,5,1165
CSG,2020/12/01,99309,5,1001
CSG,2021/01/01,55187,5,1101
CSG,2021/02/01,79460,5,1136
CSG,2021/03/01,46893,5,1146
CSL,2018/01/01,967,1,174
CSL,2018/02/01,5728,1,203
CSL,2018/03/01,3684,1,213
CSL,2018/04/01,3877,1,218
CSL,2018/05/01,4561,1,222
CSL,2018/06/01,5106,1,219
CSL,2018/07/01,3150,1,223
CSL,2018/08/01,3684,1,229
CSL,2018/09/01,5238,1,236
CSL,2018/10/01,7360,1,244
CSL,2018/11/01,6411,1,243
CSL,2018/12/01,3670,1,216
CSL,2019/01/01,8950,1,390
CSL,2019/02/01,6979,1,415
CSL,2019/03/01,5550,1,416
CSL,2019/04/01,7027,1,414
CSL,2019/05/01,7918,1,415
CSL,2019/06/01,4909,1,413
CSL,2019/07/01,6177,1,426
CSL,2019/08/01,6256,1,432
CSL,2019/09/01,6710,1,431
CSL,2019/10/01,9143,1,434
CSL,2019/11/01,10176,1,417
CSL,2019/12/01,2726,1,360
CSL,2020/01/01,7325,1,470
CSL,2020/02/01,7956,1,455
CSL,2020/03/01,3992,1,447
CSL,2020/05/01,381,1,430
CSL,2020/06/01,1756,1,414
CSL,2020/07/01,4467,1,410
CSL,2020/08/01,4355,1,411
CSL,2020/09/01,7085,1,388
CSL,2020/10/01,4217,1,397
CSL,2020/11/01,16862,1,397
CSL,2020/12/01,5612,1,339
CSL,2021/01/01,5253,1,457
CSL,2021/02/01,4899,1,489
CSL,2021/03/01,3424,1,506
CSN,2017/11/01,7489,2,202
CSN,2017/12/01,4725,2,183
CSN,2018/01/01,19086,2,364
CSN,2018/02/01,13601,2,376
CSN,2018/03/01,9239,2,374
CSN,2018/04/01,6991,2,383
CSN,2018/05/01,18918,2,380
CSN,2018/06/01,8554,2,371
CSN,2018/07/01,6920,2,377
CSN,2018/08/01,13288,2,379
CSN,2018/09/01,10978,2,377
CSN,2018/10/01,12923,2,383
CSN,2018/11/01,20245,2,383
CSN,2018/12/01,4661,2,335
CSN,2019/01/01,22198,2,463
CSN,2019/02/01,20049,2,467
CSN,2019/03/01,16487,2,470
CSN,2019/04/01,16754,2,482
CSN,2019/05/01,29252,2,481
CSN,2019/06/01,26637,2,463
CSN,2019/07/01,26006,2,472
CSN,2019/08/01,21718,3,465
CSN,2019/09/01,28167,3,466
CSN,2019/10/01,41262,3,471
CSN,2019/11/01,44803,3,466
CSN,2019/12/01,29206,3,406
CSN,2020/01/01,49996,3,524
CSN,2020/02/01,46436,3,527
CSN,2020/03/01,60255,3,524
CSN,2020/04/01,17,1,523
